nom,SIREN,COG,type,code_region,code_departement
Soudé,215105156,51555,COM,44,51
Soudron,215105164,51556,COM,44,51
Soulanges,215105172,51557,COM,44,51
Soulières,215105180,51558,COM,44,51
Suippes,215105198,51559,COM,44,51
Suizy-le-Franc,215105206,51560,COM,44,51
Taissy,215105214,51562,COM,44,51
Talus-Saint-Prix,215105222,51563,COM,44,51
Val de Livre,200055739,51564,COM,44,51
Thaas,215105248,51565,COM,44,51
Thibie,215105255,51566,COM,44,51
Thiéblemont-Farémont,215105263,51567,COM,44,51
Thil,215105271,51568,COM,44,51
Thillois,215105289,51569,COM,44,51
Le Thoult-Trosnay,215105297,51570,COM,44,51
Val-de-Vesle,215105305,51571,COM,44,51
Tilloy-et-Bellay,215105313,51572,COM,44,51
Tinqueux,215105321,51573,COM,44,51
Togny-aux-Bœufs,215105339,51574,COM,44,51
Tours-sur-Marne,215105347,51576,COM,44,51
Tramery,215105354,51577,COM,44,51
Trécon,215105362,51578,COM,44,51
Tréfols,215105370,51579,COM,44,51
Trépail,215105388,51580,COM,44,51
Treslon,215105396,51581,COM,44,51
Trigny,215105404,51582,COM,44,51
Trois-Fontaines-l'Abbaye,215105412,51583,COM,44,51
Trois-Puits,215105420,51584,COM,44,51
Troissy,215105438,51585,COM,44,51
Unchair,215105446,51586,COM,44,51
Vadenay,215105453,51587,COM,44,51
Valmy,215105461,51588,COM,44,51
Vanault-le-Châtel,215105479,51589,COM,44,51
Vanault-les-Dames,215105487,51590,COM,44,51
Vandeuil,215105495,51591,COM,44,51
Vandières,215105503,51592,COM,44,51
Vassimont-et-Chapelaine,215105511,51594,COM,44,51
Vatry,215105529,51595,COM,44,51
Vauchamps,215105537,51596,COM,44,51
Vauciennes,215105545,51597,COM,44,51
Vauclerc,215105552,51598,COM,44,51
Vaudemange,215106170,51599,COM,44,51
Vaudesincourt,215105560,51600,COM,44,51
Vavray-le-Grand,215105578,51601,COM,44,51
Vavray-le-Petit,215105586,51602,COM,44,51
Vélye,215105594,51603,COM,44,51
Ventelay,215105602,51604,COM,44,51
Venteuil,215105610,51605,COM,44,51
Verdon,215106188,51607,COM,44,51
Vernancourt,215105628,51608,COM,44,51
Verneuil,215105636,51609,COM,44,51
Verrières,215105644,51610,COM,44,51
Vert-Toulon,215105651,51611,COM,44,51
Blancs-Coteaux,200077782,51612,COM,44,51
Verzenay,215105677,51613,COM,44,51
Verzy,215105685,51614,COM,44,51
Vésigneul-sur-Marne,215105693,51616,COM,44,51
La Veuve,215105701,51617,COM,44,51
Le Vézier,215105719,51618,COM,44,51
Le Vieil-Dampierre,215105727,51619,COM,44,51
Vienne-la-Ville,215105735,51620,COM,44,51
Vienne-le-Château,215105743,51621,COM,44,51
Ville-Dommange,215105750,51622,COM,44,51
Ville-en-Selve,215105768,51623,COM,44,51
Ville-en-Tardenois,215105776,51624,COM,44,51
Villeneuve-la-Lionne,215105784,51625,COM,44,51
La Villeneuve-lès-Charleville,215105792,51626,COM,44,51
Villeneuve-Renneville-Chevigny,215105800,51627,COM,44,51
Villeneuve-Saint-Vistre-et-Villevotte,215105818,51628,COM,44,51
Villers-Allerand,215105826,51629,COM,44,51
Villers-aux-Bois,215105834,51630,COM,44,51
Villers-aux-Nœuds,215105842,51631,COM,44,51
Villers-en-Argonne,215105859,51632,COM,44,51
Villers-Franqueux,215105867,51633,COM,44,51
Villers-le-Château,215105875,51634,COM,44,51
Villers-le-Sec,215105883,51635,COM,44,51
Villers-Marmery,215105891,51636,COM,44,51
Villers-sous-Châtillon,215105909,51637,COM,44,51
Villeseneux,215105917,51638,COM,44,51
La Ville-sous-Orbais,215105925,51639,COM,44,51
Ville-sur-Tourbe,215105933,51640,COM,44,51
Villevenard,215105941,51641,COM,44,51
Villiers-aux-Corneilles,215105958,51642,COM,44,51
Vinay,215105966,51643,COM,44,51
Vincelles,215105974,51644,COM,44,51
Vindey,215105982,51645,COM,44,51
Virginy,215105990,51646,COM,44,51
Vitry-en-Perthois,215106006,51647,COM,44,51
Vitry-la-Ville,215106014,51648,COM,44,51
Vitry-le-François,215106022,51649,COM,44,51
Voilemont,215106030,51650,COM,44,51
Vouarces,215106055,51652,COM,44,51
Vouillers,215106063,51654,COM,44,51
Vouzy,215106071,51655,COM,44,51
Vraux,215106089,51656,COM,44,51
Vrigny,215106097,51657,COM,44,51
Vroil,215106105,51658,COM,44,51
Wargemoulin-Hurlus,215106113,51659,COM,44,51
Warmeriville,215106121,51660,COM,44,51
Witry-lès-Reims,215106139,51662,COM,44,51
Magenta,215106147,51663,COM,44,51
Ageville,215200015,52001,COM,44,52
Aigremont,215200023,52002,COM,44,52
Aillianville,215200031,52003,COM,44,52
Aingoulaincourt,215200049,52004,COM,44,52
Aizanville,215200056,52005,COM,44,52
Allichamps,215200064,52006,COM,44,52
Ambonville,215200072,52007,COM,44,52
Andelot-Blancheville,215200080,52008,COM,44,52
Andilly-en-Bassigny,215204090,52009,COM,44,52
Annéville-la-Prairie,215200098,52011,COM,44,52
Annonville,215200106,52012,COM,44,52
Anrosey,215200114,52013,COM,44,52
Aprey,215200122,52014,COM,44,52
Arbigny-sous-Varennes,215200130,52015,COM,44,52
Arbot,215204140,52016,COM,44,52
Arc-en-Barrois,215200148,52017,COM,44,52
Arnancourt,215200155,52019,COM,44,52
Attancourt,215200163,52021,COM,44,52
Aubepierre-sur-Aube,215204009,52022,COM,44,52
Auberive,215200171,52023,COM,44,52
Audeloncourt,215200189,52025,COM,44,52
Aujeurres,215200197,52027,COM,44,52
Aulnoy-sur-Aube,215200205,52028,COM,44,52
Autigny-le-Grand,215200213,52029,COM,44,52
Autigny-le-Petit,215204124,52030,COM,44,52
Autreville-sur-la-Renne,215200221,52031,COM,44,52
Avrecourt,200031318,52033,COM,44,52
Bailly-aux-Forges,215200239,52034,COM,44,52
Baissey,215200247,52035,COM,44,52
Bannes,215204108,52037,COM,44,52
Bassoncourt,215200262,52038,COM,44,52
Baudrecourt,215200270,52039,COM,44,52
Bay-sur-Aube,215200288,52040,COM,44,52
Beauchemin,215204272,52042,COM,44,52
Belmont,215200296,52043,COM,44,52
Roches-Bettaincourt,215200304,52044,COM,44,52
Bettancourt-la-Ferrée,215200312,52045,COM,44,52
Beurville,215200320,52047,COM,44,52
Biesles,215200338,52050,COM,44,52
Bize,215200346,52051,COM,44,52
Blaisy,215200353,52053,COM,44,52
Blécourt,215200361,52055,COM,44,52
Blessonville,215200379,52056,COM,44,52
Blumeray,215200387,52057,COM,44,52
Bologne,215200395,52058,COM,44,52
Bonnecourt,215204082,52059,COM,44,52
Bourbonne-les-Bains,215200403,52060,COM,44,52
Bourdons-sur-Rognon,215200411,52061,COM,44,52
Bourg,215200429,52062,COM,44,52
Bourg-Sainte-Marie,215200437,52063,COM,44,52
Bourmont-entre-Meuse-et-Mouzon,200082832,52064,COM,44,52
Bouzancourt,215200452,52065,COM,44,52
Brachay,215200460,52066,COM,44,52
Brainville-sur-Meuse,215200478,52067,COM,44,52
Braux-le-Châtel,215200486,52069,COM,44,52
Brennes,215200494,52070,COM,44,52
Brethenay,215200502,52072,COM,44,52
Breuvannes-en-Bassigny,215200510,52074,COM,44,52
Briaucourt,215200528,52075,COM,44,52
Bricon,215200536,52076,COM,44,52
Brousseval,215200544,52079,COM,44,52
Bugnières,215200551,52082,COM,44,52
Champsevraine,215200569,52083,COM,44,52
Busson,215200577,52084,COM,44,52
Buxières-lès-Clefmont,215200585,52085,COM,44,52
Buxières-lès-Villiers,215200593,52087,COM,44,52
Ceffonds,215200601,52088,COM,44,52
Celles-en-Bassigny,215200619,52089,COM,44,52
Celsoy,215200627,52090,COM,44,52
Cerisières,215200635,52091,COM,44,52
Chalancey,215200643,52092,COM,44,52
Chalindrey,215200650,52093,COM,44,52
Vals-des-Tilles,215200668,52094,COM,44,52
Chalvraines,215200676,52095,COM,44,52
Chambroncourt,215200684,52097,COM,44,52
Chamouilley,215200692,52099,COM,44,52
Champigneulles-en-Bassigny,215200700,52101,COM,44,52
Champigny-lès-Langres,215200718,52102,COM,44,52
Champigny-sous-Varennes,215204157,52103,COM,44,52
Chancenay,215200726,52104,COM,44,52
Changey,215204066,52105,COM,44,52
Chanoy,215200734,52106,COM,44,52
Chantraines,215200742,52107,COM,44,52
Charmes,215204041,52108,COM,44,52
Charmes-en-l'Angle,215200759,52109,COM,44,52
Charmes-la-Grande,215200767,52110,COM,44,52
Chassigny,215200775,52113,COM,44,52
Châteauvillain,215200783,52114,COM,44,52
Chatenay-Mâcheron,215200791,52115,COM,44,52
Chatenay-Vaudin,215204074,52116,COM,44,52
Chatonrupt-Sommermont,215200809,52118,COM,44,52
Chaudenay,215200817,52119,COM,44,52
Chauffourt,215200825,52120,COM,44,52
Chaumont,215200833,52121,COM,44,52
Chaumont-la-Ville,215200841,52122,COM,44,52
Chevillon,215200858,52123,COM,44,52
Chézeaux,200031375,52124,COM,44,52
Chamarandes-Choignes,215200866,52125,COM,44,52
Choilley-Dardenay,215200874,52126,COM,44,52
Choiseul,215200882,52127,COM,44,52
Cirey-lès-Mareilles,215200890,52128,COM,44,52
Cirey-sur-Blaise,215200908,52129,COM,44,52
Cirfontaines-en-Azois,215200916,52130,COM,44,52
Cirfontaines-en-Ornois,215200924,52131,COM,44,52
Clefmont,215200932,52132,COM,44,52
Clinchamp,215200940,52133,COM,44,52
Cohons,215200957,52134,COM,44,52
Coiffy-le-Bas,215200965,52135,COM,44,52
Coiffy-le-Haut,215200973,52136,COM,44,52
Colmier-le-Bas,215200981,52137,COM,44,52
Colmier-le-Haut,215200999,52138,COM,44,52
Colombey les Deux Églises,200069334,52140,COM,44,52
Condes,215201013,52141,COM,44,52
Consigny,215201021,52142,COM,44,52
Coublanc,215204306,52145,COM,44,52
Coupray,215201039,52146,COM,44,52
Courcelles-en-Montagne,215201047,52147,COM,44,52
Courcelles-sur-Blaise,215201054,52149,COM,44,52
Cour-l'Évêque,215201062,52151,COM,44,52
Culmont,215201070,52155,COM,44,52
Curel,215201088,52156,COM,44,52
Curmont,215201096,52157,COM,44,52
Cusey,215201104,52158,COM,44,52
Cuves,215201112,52159,COM,44,52
Daillancourt,215201120,52160,COM,44,52
Daillecourt,215201138,52161,COM,44,52
Dammartin-sur-Meuse,215201146,52162,COM,44,52
Dampierre,215204033,52163,COM,44,52
Damrémont,215201153,52164,COM,44,52
Dancevoir,215201161,52165,COM,44,52
Darmannes,215201179,52167,COM,44,52
Dinteville,215201187,52168,COM,44,52
Domblain,215201195,52169,COM,44,52
Dommarien,215204298,52170,COM,44,52
Dommartin-le-Franc,215201203,52171,COM,44,52
Dommartin-le-Saint-Père,215201211,52172,COM,44,52
Domremy-Landéville,215201229,52173,COM,44,52
Doncourt-sur-Meuse,215201237,52174,COM,44,52
Donjeux,215201245,52175,COM,44,52
Doulaincourt-Saucourt,215201252,52177,COM,44,52
Doulevant-le-Château,215201260,52178,COM,44,52
Doulevant-le-Petit,215201278,52179,COM,44,52
Échenay,215201294,52181,COM,44,52
Éclaron-Braucourt-Sainte-Livière,215201302,52182,COM,44,52
Ecot-la-Combe,215201310,52183,COM,44,52
Effincourt,215201328,52184,COM,44,52
Enfonvelle,215201336,52185,COM,44,52
Épizon,200037646,52187,COM,44,52
Le Val-d'Esnoms,215201351,52189,COM,44,52
Esnouveaux,215201369,52190,COM,44,52
Euffigneix,215201377,52193,COM,44,52
Eurville-Bienville,215201385,52194,COM,44,52
Farincourt,215201393,52195,COM,44,52
Faverolles,215201401,52196,COM,44,52
Fayl-Billot,215201419,52197,COM,44,52
Fays,215201427,52198,COM,44,52
Ferrière-et-Lafolie,215201435,52199,COM,44,52
Flagey,215201443,52200,COM,44,52
Flammerécourt,215201450,52201,COM,44,52
Fontaines-sur-Marne,215201468,52203,COM,44,52
Forcey,215201476,52204,COM,44,52
Foulain,215201484,52205,COM,44,52
Frampas,215201492,52206,COM,44,52
Frécourt,215204025,52207,COM,44,52
Fresnes-sur-Apance,215201500,52208,COM,44,52
Froncles,215201518,52211,COM,44,52
Fronville,215201526,52212,COM,44,52
Genevrières,215201534,52213,COM,44,52
La Genevroye,215201542,52214,COM,44,52
Germaines,215203969,52216,COM,44,52
Germainvilliers,215201559,52217,COM,44,52
Germay,215201567,52218,COM,44,52
Germisay,215201575,52219,COM,44,52
Giey-sur-Aujon,215201583,52220,COM,44,52
Gillancourt,215201591,52221,COM,44,52
Gillaumé,215201609,52222,COM,44,52
Gilley,215204181,52223,COM,44,52
Graffigny-Chemin,215201625,52227,COM,44,52
Grandchamp,215204280,52228,COM,44,52
Grenant,215201633,52229,COM,44,52
Gudmont-Villiers,215201641,52230,COM,44,52
Guindrecourt-aux-Ormes,215201658,52231,COM,44,52
Guindrecourt-sur-Blaise,215201666,52232,COM,44,52
Guyonvelle,215201674,52233,COM,44,52
Hâcourt,215201682,52234,COM,44,52
Hallignicourt,215201690,52235,COM,44,52
Harréville-les-Chanteurs,215201708,52237,COM,44,52
Heuilley-le-Grand,215204314,52240,COM,44,52
Haute-Amance,215201724,52242,COM,44,52
Huilliécourt,215201732,52243,COM,44,52
Humbécourt,215201740,52244,COM,44,52
Humberville,215201757,52245,COM,44,52
Humes-Jorquenay,215201765,52246,COM,44,52
Illoud,215201773,52247,COM,44,52
Is-en-Bassigny,215201781,52248,COM,44,52
Isômes,215201799,52249,COM,44,52
Joinville,215201807,52250,COM,44,52
Jonchery,215201815,52251,COM,44,52
Juzennecourt,215201823,52253,COM,44,52
Lachapelle-en-Blaisy,215201831,52254,COM,44,52
Lafauche,215201849,52256,COM,44,52
Laferté-sur-Amance,215201856,52257,COM,44,52
Laferté-sur-Aube,215201864,52258,COM,44,52
Lamancine,215201872,52260,COM,44,52
Laneuvelle,215201898,52264,COM,44,52
Bayard-sur-Marne,215201906,52265,COM,44,52
Laneuville-à-Rémy,200029759,52266,COM,44,52
Laneuville-au-Pont,215201914,52267,COM,44,52
Langres,215201922,52269,COM,44,52
Lanques-sur-Rognon,215201930,52271,COM,44,52
Lanty-sur-Aube,215201948,52272,COM,44,52
Larivière-Arnoncourt,215201955,52273,COM,44,52
Latrecey-Ormoy-sur-Aube,215201963,52274,COM,44,52
Lavernoy,215201971,52275,COM,44,52
Laville-aux-Bois,215201989,52276,COM,44,52
Lavilleneuve,215201997,52277,COM,44,52
Lavilleneuve-au-Roi,200031359,52278,COM,44,52
Lecey,215204058,52280,COM,44,52
Leffonds,215202003,52282,COM,44,52
Leschères-sur-le-Blaiseron,215202011,52284,COM,44,52
Leuchey,215204256,52285,COM,44,52
Leurville,215202029,52286,COM,44,52
Levécourt,215202037,52287,COM,44,52
Lezéville,215202045,52288,COM,44,52
Liffol-le-Petit,215202052,52289,COM,44,52
Les Loges,215202060,52290,COM,44,52
Longchamp,215202078,52291,COM,44,52
Longeau-Percey,215202086,52292,COM,44,52
Louvemont,215202102,52294,COM,44,52
Louvières,215202110,52295,COM,44,52
Luzy-sur-Marne,215204116,52297,COM,44,52
Maâtz,215202136,52298,COM,44,52
Magneux,215202144,52300,COM,44,52
Maisoncelles,215202151,52301,COM,44,52
Maizières,215202169,52302,COM,44,52
Maizières-sur-Amance,215202177,52303,COM,44,52
Malaincourt-sur-Meuse,215202185,52304,COM,44,52
Mandres-la-Côte,215202193,52305,COM,44,52
Manois,215202201,52306,COM,44,52
Marac,215202219,52307,COM,44,52
Maranville,215202227,52308,COM,44,52
Marbéville,215202235,52310,COM,44,52
Marcilly-en-Bassigny,215202243,52311,COM,44,52
Mardor,215202250,52312,COM,44,52
Mareilles,215202268,52313,COM,44,52
Marnay-sur-Marne,215202276,52315,COM,44,52
Mathons,215202284,52316,COM,44,52
Melay,215202292,52318,COM,44,52
Mennouveaux,215202300,52319,COM,44,52
Merrey,215202318,52320,COM,44,52
Mertrud,215202326,52321,COM,44,52
Meures,215202334,52322,COM,44,52
Millières,215202342,52325,COM,44,52
Mirbel,215202359,52326,COM,44,52
Moëslains,215202367,52327,COM,44,52
Montcharvot,215202375,52328,COM,44,52
Montheries,215202383,52330,COM,44,52
La Porte du Der,200059947,52331,COM,44,52
Val-de-Meuse,215202409,52332,COM,44,52
Montot-sur-Rognon,215203977,52335,COM,44,52
Montreuil-sur-Blaise,215202417,52336,COM,44,52
Montreuil-sur-Thonnance,215202425,52337,COM,44,52
Morancourt,215202441,52341,COM,44,52
Morionvilliers,215202458,52342,COM,44,52
Mouilleron,215202466,52344,COM,44,52
Mussey-sur-Marne,215202474,52346,COM,44,52
Narcy,215202482,52347,COM,44,52
Neuilly-l'Évêque,215202490,52348,COM,44,52
Neuilly-sur-Suize,215202508,52349,COM,44,52
Neuvelle-lès-Voisey,215202516,52350,COM,44,52
Ninville,215203951,52352,COM,44,52
Nogent,215202532,52353,COM,44,52
Noidant-Chatenoy,215204322,52354,COM,44,52
Noidant-le-Rocheux,215202540,52355,COM,44,52
Nomécourt,215202557,52356,COM,44,52
Noncourt-sur-le-Rongeant,215202565,52357,COM,44,52
Noyers,215202573,52358,COM,44,52
Nully,215204389,52359,COM,44,52
Occey,215202599,52360,COM,44,52
Orbigny-au-Mont,215202607,52362,COM,44,52
Orbigny-au-Val,215204132,52363,COM,44,52
Orcevaux,215202615,52364,COM,44,52
Orges,215202623,52365,COM,44,52
Ormancey,215202631,52366,COM,44,52
Ormoy-lès-Sexfontaines,215202649,52367,COM,44,52
Orquevaux,215202656,52369,COM,44,52
Osne-le-Val,215202664,52370,COM,44,52
Oudincourt,215202672,52371,COM,44,52
Outremécourt,215202680,52372,COM,44,52
Ozières,215202698,52373,COM,44,52
Le Pailly,215202706,52374,COM,44,52
Palaiseul,215204330,52375,COM,44,52
Pansey,215202714,52376,COM,44,52
Parnoy-en-Bassigny,215202722,52377,COM,44,52
Paroy-sur-Saulx,215202730,52378,COM,44,52
Peigney,215202755,52380,COM,44,52
Perrancey-les-Vieux-Moulins,215202763,52383,COM,44,52
Perrogney-les-Fontaines,215202771,52384,COM,44,52
Perrusse,215202789,52385,COM,44,52
Perthes,215202797,52386,COM,44,52
Pierremont-sur-Amance,215202805,52388,COM,44,52
Pisseloup,215204249,52390,COM,44,52
Planrupt,215202813,52391,COM,44,52
Plesnoy,215204264,52392,COM,44,52
Poinsenot,215202821,52393,COM,44,52
Poinson-lès-Fayl,215204199,52394,COM,44,52
Poinson-lès-Grancey,215202839,52395,COM,44,52
Poinson-lès-Nogent,215202847,52396,COM,44,52
Poiseul,215204017,52397,COM,44,52
Poissons,215202854,52398,COM,44,52
Pont-la-Ville,215202862,52399,COM,44,52
Le Châtelet-sur-Meuse,215202870,52400,COM,44,52
Poulangy,215202888,52401,COM,44,52
Praslay,215202896,52403,COM,44,52
Le Montsaugeonnais,200055770,52405,COM,44,52
Pressigny,215202912,52406,COM,44,52
Prez-sous-Lafauche,215202920,52407,COM,44,52
Rives Dervoises,200059251,52411,COM,44,52
Rachecourt-Suzémont,215202946,52413,COM,44,52
Rachecourt-sur-Marne,215202953,52414,COM,44,52
Rançonnières,215202961,52415,COM,44,52
Rangecourt,215202979,52416,COM,44,52
Rennepont,215202987,52419,COM,44,52
Reynel,215202995,52420,COM,44,52
Riaucourt,215203001,52421,COM,44,52
Richebourg,215203019,52422,COM,44,52
Rimaucourt,215203027,52423,COM,44,52
Rivières-le-Bois,215203035,52424,COM,44,52
Rivière-les-Fosses,215203043,52425,COM,44,52
Rizaucourt-Buchey,215203050,52426,COM,44,52
Rochefort-sur-la-Côte,215203076,52428,COM,44,52
Roches-sur-Marne,215203084,52429,COM,44,52
Rochetaillée,215203092,52431,COM,44,52
Rolampont,215203100,52432,COM,44,52
Romain-sur-Meuse,215203118,52433,COM,44,52
Rouécourt,215203126,52436,COM,44,52
Rouelles,215203134,52437,COM,44,52
Rougeux,215203142,52438,COM,44,52
Rouvres-sur-Aube,215203159,52439,COM,44,52
Rouvroy-sur-Marne,215203167,52440,COM,44,52
Rupt,215203175,52442,COM,44,52
Sailly,215203183,52443,COM,44,52
Saint-Blin,215203191,52444,COM,44,52
Saint-Broingt-le-Bois,215203209,52445,COM,44,52
Saint-Broingt-les-Fosses,215203217,52446,COM,44,52
Saint-Ciergues,215203225,52447,COM,44,52
Saint-Dizier,215203233,52448,COM,44,52
Saints-Geosmes,200059277,52449,COM,44,52
Saint-Loup-sur-Aujon,215203258,52450,COM,44,52
Saint-Martin-lès-Langres,215203266,52452,COM,44,52
Saint-Maurice,215203274,52453,COM,44,52
Saint-Thiébault,215203282,52455,COM,44,52
Saint-Urbain-Maconcourt,215203290,52456,COM,44,52
Saint-Vallier-sur-Marne,215203308,52457,COM,44,52
Sarcey,215203316,52459,COM,44,52
Sarrey,215203324,52461,COM,44,52
Saudron,215203332,52463,COM,44,52
Saulles,215203340,52464,COM,44,52
Saulxures,200031334,52465,COM,44,52
Savigny,215204215,52467,COM,44,52
Semilly,215204363,52468,COM,44,52
Semoutiers-Montsaon,215203357,52469,COM,44,52
Serqueux,215203365,52470,COM,44,52
Sexfontaines,215203373,52472,COM,44,52
Signéville,215203985,52473,COM,44,52
Silvarouvres,215203381,52474,COM,44,52
Sommancourt,215203399,52475,COM,44,52
Sommerécourt,215203407,52476,COM,44,52
Sommevoire,215203415,52479,COM,44,52
Soncourt-sur-Marne,215203423,52480,COM,44,52
Soulaucourt-sur-Mouzon,215203431,52482,COM,44,52
Soyers,215203449,52483,COM,44,52
Suzannecourt,215203456,52484,COM,44,52
Ternat,215203464,52486,COM,44,52
Thilleux,215203472,52487,COM,44,52
Thivet,215203480,52488,COM,44,52
Thol-lès-Millières,215203498,52489,COM,44,52
Thonnance-lès-Joinville,215203506,52490,COM,44,52
Thonnance-les-Moulins,215203514,52491,COM,44,52
Torcenay,215203522,52492,COM,44,52
Tornay,215204223,52493,COM,44,52
Treix,215203530,52494,COM,44,52
Trémilly,215202581,52495,COM,44,52
Troisfontaines-la-Ville,215203548,52497,COM,44,52
Vaillant,215203555,52499,COM,44,52
Valcourt,215203563,52500,COM,44,52
Valleret,215203571,52502,COM,44,52
Valleroy,215204165,52503,COM,44,52
Varennes-sur-Amance,215203589,52504,COM,44,52
Vaudrecourt,215203597,52505,COM,44,52
Vaudrémont,215203605,52506,COM,44,52
Vauxbons,215203613,52507,COM,44,52
Vaux-sur-Blaise,215203647,52510,COM,44,52
Vaux-sur-Saint-Urbain,215203654,52511,COM,44,52
Vecqueville,215203662,52512,COM,44,52
Velles,215204231,52513,COM,44,52
Verbiesles,215203670,52514,COM,44,52
Verseilles-le-Bas,215203688,52515,COM,44,52
Verseilles-le-Haut,215203696,52516,COM,44,52
Vesaignes-sous-Lafauche,215203704,52517,COM,44,52
Vesaignes-sur-Marne,215203712,52518,COM,44,52
Vesvres-sous-Chalancey,215203720,52519,COM,44,52
Vicq,215203738,52520,COM,44,52
Viéville,215203746,52522,COM,44,52
Vignes-la-Côte,215203993,52523,COM,44,52
Vignory,215203753,52524,COM,44,52
Villars-en-Azois,215203761,52525,COM,44,52
Villars-Santenoge,215203779,52526,COM,44,52
Ville-en-Blaisois,215203787,52528,COM,44,52
Villegusien-le-Lac,200056638,52529,COM,44,52
Villiers-en-Lieu,215203811,52534,COM,44,52
Villiers-le-Sec,215203829,52535,COM,44,52
Villiers-lès-Aprey,215203837,52536,COM,44,52
Villiers-sur-Suize,215203845,52538,COM,44,52
Violot,215204348,52539,COM,44,52
Vitry-en-Montagne,215203852,52540,COM,44,52
Vitry-lès-Nogent,215203860,52541,COM,44,52
Vivey,215203878,52542,COM,44,52
Voillecomte,215203886,52543,COM,44,52
Voisey,215203894,52544,COM,44,52
Voisines,215203902,52545,COM,44,52
Voncourt,215204173,52546,COM,44,52
Vouécourt,215203910,52547,COM,44,52
Vraincourt,215203928,52548,COM,44,52
Vroncourt-la-Côte,215203936,52549,COM,44,52
Wassy,215203944,52550,COM,44,52
